NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
OXIDATION BY CYTOCHROME P450%WIKIPATHWAYS_20250210%WP43%HOMO SAPIENS	OXIDATION BY CYTOCHROME P450%WIKIPATHWAYS_20250210%WP43%HOMO SAPIENS	Details ...	30	-0.5873148	-1.9507233	0.0036231885	0.031354137	0.551	1567	tags=50%, list=10%, signal=55%	
TGFBR3 EXPRESSION%REACTOME DATABASE ID RELEASE 91%9839394	TGFBR3 EXPRESSION%REACTOME DATABASE ID RELEASE 91%9839394		21	-0.61640203	-1.9400768	0.0036101083	0.03330212	0.582	3135	tags=48%, list=19%, signal=59%	
CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009190	CYCLIC NUCLEOTIDE BIOSYNTHETIC PROCESS%GOBP%GO:0009190		16	-0.68709284	-1.9353536	0.0	0.03380354	0.603	1152	tags=38%, list=7%, signal=40%	
NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 91%383280	NUCLEAR RECEPTOR TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 91%383280		38	-0.5470517	-1.927022	0.0	0.034967728	0.639	1679	tags=34%, list=10%, signal=38%	
METHYCLOTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000327	METHYCLOTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000327		23	-0.5956087	-1.9180686	0.0040650405	0.036364928	0.662	2659	tags=48%, list=16%, signal=57%	
RETINOID METABOLIC PROCESS%GOBP%GO:0001523	RETINOID METABOLIC PROCESS%GOBP%GO:0001523		56	-0.5027939	-1.9104621	0.0	0.037826344	0.695	1147	tags=38%, list=7%, signal=40%	
CYCLOTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000103	CYCLOTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000103		23	-0.5956087	-1.9057072	0.0	0.038372427	0.714	2659	tags=48%, list=16%, signal=57%	
DISORDERS OF BILE ACID SYNTHESIS AND BILIARY TRANSPORT%WIKIPATHWAYS_20250210%WP5176%HOMO SAPIENS	DISORDERS OF BILE ACID SYNTHESIS AND BILIARY TRANSPORT%WIKIPATHWAYS_20250210%WP5176%HOMO SAPIENS		16	-0.6703612	-1.8925307	0.0	0.0425834	0.766	1228	tags=50%, list=7%, signal=54%	
BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721	BILE ACID AND BILE SALT TRANSPORT%GOBP%GO:0015721		19	-0.6417123	-1.8906912	0.0	0.04186342	0.771	1158	tags=32%, list=7%, signal=34%	
CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME DATABASE ID RELEASE 91%211897	CYTOCHROME P450 - ARRANGED BY SUBSTRATE TYPE%REACTOME DATABASE ID RELEASE 91%211897		44	-0.5248278	-1.887977	0.0	0.041704174	0.78	1567	tags=41%, list=10%, signal=45%	
EFFECTS OF PIP2 HYDROLYSIS%REACTOME DATABASE ID RELEASE 91%114508	EFFECTS OF PIP2 HYDROLYSIS%REACTOME DATABASE ID RELEASE 91%114508		24	-0.5987373	-1.88608	0.0	0.04103775	0.787	2532	tags=42%, list=15%, signal=49%	
AFLATOXIN ACTIVATION AND DETOXIFICATION%REACTOME%R-HSA-5423646.6	AFLATOXIN ACTIVATION AND DETOXIFICATION%REACTOME%R-HSA-5423646.6		16	-0.6736402	-1.8850821	0.0	0.040139895	0.789	2909	tags=56%, list=18%, signal=68%	
MICROAUTOPHAGY%GOBP%GO:0016237	MICROAUTOPHAGY%GOBP%GO:0016237		21	-0.6321917	-1.8849933	0.003921569	0.038885523	0.789	1639	tags=38%, list=10%, signal=42%	
FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337	FUROSEMIDE ACTION PATHWAY%PATHWHIZ%PW000337		23	-0.5956087	-1.8757555	0.004048583	0.040954158	0.813	2659	tags=48%, list=16%, signal=57%	
GLUCOSE TRANSPORTER DEFECT (SGLT2)%SMPDB%SMP0000184	GLUCOSE TRANSPORTER DEFECT (SGLT2)%SMPDB%SMP0000184		23	-0.5956087	-1.8748255	0.0	0.040020257	0.816	2659	tags=48%, list=16%, signal=57%	
BIOCARTA_NUCLEARRS_PATHWAY%MSIGDB_C2%BIOCARTA_NUCLEARRS_PATHWAY	BIOCARTA_NUCLEARRS_PATHWAY%MSIGDB_C2%BIOCARTA_NUCLEARRS_PATHWAY		22	-0.5936966	-1.8733557	0.0040650405	0.039431736	0.818	2059	tags=50%, list=13%, signal=57%	
10Q22Q23 COPY NUMBER VARIATION%WIKIPATHWAYS_20250210%WP5402%HOMO SAPIENS	10Q22Q23 COPY NUMBER VARIATION%WIKIPATHWAYS_20250210%WP5402%HOMO SAPIENS		33	-0.53015286	-1.8722639	0.0	0.038660806	0.821	2141	tags=42%, list=13%, signal=49%	
TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338	TORSEMIDE ACTION PATHWAY%PATHWHIZ%PW000338		23	-0.5956087	-1.8676877	0.0	0.039016604	0.831	2659	tags=48%, list=16%, signal=57%	
DITERPENOID METABOLIC PROCESS%GOBP%GO:0016101	DITERPENOID METABOLIC PROCESS%GOBP%GO:0016101		58	-0.502259	-1.8659314	0.0	0.038846172	0.834	1147	tags=36%, list=7%, signal=39%	
BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088	BUMETANIDE ACTION PATHWAY%SMPDB%SMP0000088		23	-0.5956087	-1.8652768	0.0	0.03817118	0.836	2659	tags=48%, list=16%, signal=57%	
LYSINURIC PROTEIN INTOLERANCE (LPI)%SMPDB%SMP0000585	LYSINURIC PROTEIN INTOLERANCE (LPI)%SMPDB%SMP0000585		23	-0.5956087	-1.8597417	0.0037313432	0.039527614	0.856	2659	tags=48%, list=16%, signal=57%	
ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097	ETHACRYNIC ACID ACTION PATHWAY%SMPDB%SMP0000097		23	-0.5956087	-1.8596225	0.003921569	0.038602337	0.857	2659	tags=48%, list=16%, signal=57%	
HARTNUP DISORDER%SMPDB%SMP0000189	HARTNUP DISORDER%SMPDB%SMP0000189		23	-0.5956087	-1.8587768	0.008583691	0.038238164	0.863	2659	tags=48%, list=16%, signal=57%	
TERPENOID METABOLIC PROCESS%GOBP%GO:0006721	TERPENOID METABOLIC PROCESS%GOBP%GO:0006721		66	-0.4743435	-1.8552237	0.0	0.03856136	0.866	1147	tags=33%, list=7%, signal=36%	
QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091	QUINETHAZONE ACTION PATHWAY%SMPDB%SMP0000091		23	-0.5956087	-1.8512486	0.0	0.039027046	0.882	2659	tags=48%, list=16%, signal=57%	
CHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000078	CHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000078		23	-0.5956087	-1.8464495	0.0	0.039956592	0.89	2659	tags=48%, list=16%, signal=57%	
CHLORTHALIDONE ACTION PATHWAY%SMPDB%SMP0000122	CHLORTHALIDONE ACTION PATHWAY%SMPDB%SMP0000122		23	-0.5956087	-1.8439385	0.0037453184	0.03996915	0.897	2659	tags=48%, list=16%, signal=57%	
CYSTINURIA%PATHWHIZ%PW000700	CYSTINURIA%PATHWHIZ%PW000700		23	-0.5956087	-1.8416628	0.003921569	0.039889745	0.902	2659	tags=48%, list=16%, signal=57%	
SPIRONOLACTONE ACTION PATHWAY%SMPDB%SMP0000134	SPIRONOLACTONE ACTION PATHWAY%SMPDB%SMP0000134		23	-0.5956087	-1.8413316	0.0	0.039171387	0.902	2659	tags=48%, list=16%, signal=57%	
HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100	HYDROCHLOROTHIAZIDE ACTION PATHWAY%SMPDB%SMP0000100		23	-0.5956087	-1.8409944	0.0038022813	0.038449876	0.902	2659	tags=48%, list=16%, signal=57%	
AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133	AMILORIDE ACTION PATHWAY%SMPDB%SMP0000133		23	-0.5956087	-1.8402288	0.008196721	0.037944563	0.903	2659	tags=48%, list=16%, signal=57%	
LYSINURIC PROTEIN INTOLERANCE%SMPDB%SMP0000197	LYSINURIC PROTEIN INTOLERANCE%SMPDB%SMP0000197		23	-0.5956087	-1.839799	0.003649635	0.037291657	0.903	2659	tags=48%, list=16%, signal=57%	
DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339	DIACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0046339		18	-0.64750147	-1.8373138	0.003533569	0.03734743	0.908	2443	tags=50%, list=15%, signal=59%	
TRICHLORMETHIAZIDE ACTION PATHWAY%SMPDB%SMP0000121	TRICHLORMETHIAZIDE ACTION PATHWAY%SMPDB%SMP0000121		23	-0.5956087	-1.8362404	0.0	0.03703978	0.91	2659	tags=48%, list=16%, signal=57%	
HYDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000335	HYDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000335		23	-0.5956087	-1.8355706	0.004	0.03654027	0.912	2659	tags=48%, list=16%, signal=57%	
PIECEMEAL MICROAUTOPHAGY OF THE NUCLEUS%GOBP%GO:0034727	PIECEMEAL MICROAUTOPHAGY OF THE NUCLEUS%GOBP%GO:0034727		18	-0.633247	-1.8354335	0.0	0.035917692	0.912	1639	tags=39%, list=10%, signal=43%	
BLUE DIAPER SYNDROME%SMPDB%SMP0000583	BLUE DIAPER SYNDROME%SMPDB%SMP0000583		23	-0.5956087	-1.8350142	0.0076045627	0.035402764	0.912	2659	tags=48%, list=16%, signal=57%	
CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.3	CLASS I PEROXISOMAL MEMBRANE PROTEIN IMPORT%REACTOME%R-HSA-9603798.3		19	-0.6343946	-1.8324386	0.0	0.03561608	0.918	1194	tags=32%, list=7%, signal=34%	
INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110	INDAPAMIDE ACTION PATHWAY%SMPDB%SMP0000110		23	-0.5956087	-1.8323213	0.0077220076	0.03500201	0.918	2659	tags=48%, list=16%, signal=57%	
ESTROGEN METABOLIC PROCESS%GOBP%GO:0008210	ESTROGEN METABOLIC PROCESS%GOBP%GO:0008210		26	-0.5823313	-1.8318483	0.0	0.03456593	0.919	1792	tags=42%, list=11%, signal=47%	
POLYTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000326	POLYTHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000326		23	-0.5956087	-1.8315802	0.0038314175	0.03409242	0.92	2659	tags=48%, list=16%, signal=57%	
EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135	EPLERENONE ACTION PATHWAY%SMPDB%SMP0000135		23	-0.5956087	-1.8298453	0.0	0.03413387	0.925	2659	tags=48%, list=16%, signal=57%	
IMINOGLYCINURIA%PATHWHIZ%PW000219	IMINOGLYCINURIA%PATHWHIZ%PW000219		23	-0.5956087	-1.8269813	0.004	0.034425527	0.928	2659	tags=48%, list=16%, signal=57%	
APAP ADME%REACTOME%R-HSA-9753281.3	APAP ADME%REACTOME%R-HSA-9753281.3		28	-0.5610878	-1.8266442	0.0	0.034027673	0.93	1792	tags=43%, list=11%, signal=48%	
BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329	BENDROFLUMETHIAZIDE ACTION PATHWAY%PATHWHIZ%PW000329		23	-0.5956087	-1.8252196	0.003875969	0.033919506	0.933	2659	tags=48%, list=16%, signal=57%	
CYCLIC NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009187	CYCLIC NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0009187		21	-0.58776546	-1.824859	0.003937008	0.033553462	0.935	1152	tags=29%, list=7%, signal=31%	
CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466	CELLULAR RESPONSE TO XENOBIOTIC STIMULUS%GOBP%GO:0071466		123	-0.425708	-1.8149145	0.0	0.036090814	0.954	2148	tags=37%, list=13%, signal=43%	
LIPID MODIFICATION%GOBP%GO:0030258	LIPID MODIFICATION%GOBP%GO:0030258		122	-0.4261791	-1.8128874	0.0	0.036142554	0.956	2053	tags=34%, list=13%, signal=39%	
BIOLOGICAL OXIDATIONS%REACTOME DATABASE ID RELEASE 91%211859	BIOLOGICAL OXIDATIONS%REACTOME DATABASE ID RELEASE 91%211859		179	-0.41092584	-1.8086337	0.0	0.036961384	0.965	2192	tags=36%, list=13%, signal=41%	
METOLAZONE ACTION PATHWAY%SMPDB%SMP0000105	METOLAZONE ACTION PATHWAY%SMPDB%SMP0000105		23	-0.5956087	-1.8024501	0.0037313432	0.038768224	0.969	2659	tags=48%, list=16%, signal=57%	
PHOSPHATE ION TRANSPORT%GOBP%GO:0006817	PHOSPHATE ION TRANSPORT%GOBP%GO:0006817		15	-0.637279	-1.7972566	0.0069444445	0.04030858	0.977	1586	tags=33%, list=10%, signal=37%	
TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132	TRIAMTERENE ACTION PATHWAY%SMPDB%SMP0000132		23	-0.5956087	-1.7956097	0.00390625	0.040297166	0.979	2659	tags=48%, list=16%, signal=57%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		66	-0.46471864	-1.7838662	0.0	0.0437285	0.984	2037	tags=42%, list=12%, signal=48%	
MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490	MECHANORECEPTOR DIFFERENTIATION%GOBP%GO:0042490		16	-0.6302918	-1.78079	0.0074074073	0.044389755	0.985	4170	tags=75%, list=25%, signal=100%	
PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 91%211945	PHASE I - FUNCTIONALIZATION OF COMPOUNDS%REACTOME DATABASE ID RELEASE 91%211945		81	-0.4383225	-1.773587	0.0	0.046686903	0.987	2182	tags=38%, list=13%, signal=44%	
TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2	TRIGLYCERIDE METABOLISM%REACTOME%R-HSA-8979227.2		30	-0.53367066	-1.7700828	0.0088495575	0.04741079	0.988	2329	tags=40%, list=14%, signal=47%	
NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250210%WP299%HOMO SAPIENS	NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250210%WP299%HOMO SAPIENS		19	-0.60678077	-1.765734	0.003690037	0.048522886	0.989	2059	tags=53%, list=13%, signal=60%	
CYCLIC PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0052652	CYCLIC PURINE NUCLEOTIDE METABOLIC PROCESS%GOBP%GO:0052652		21	-0.58776546	-1.7651777	0.0	0.048185173	0.989	1152	tags=29%, list=7%, signal=31%	
PHOTORECEPTOR CELL MAINTENANCE%GOBP%GO:0045494	PHOTORECEPTOR CELL MAINTENANCE%GOBP%GO:0045494		25	-0.5611691	-1.7649026	0.003690037	0.047716442	0.989	3851	tags=56%, list=23%, signal=73%	
SUPERPATHWAY OF D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE METABOLISM%BIOCYC%PWY-6358	SUPERPATHWAY OF D-<I>MYO< I>-INOSITOL (1,4,5)-TRISPHOSPHATE METABOLISM%BIOCYC%PWY-6358		20	-0.59795123	-1.760577	0.007352941	0.048805095	0.992	2350	tags=40%, list=14%, signal=47%	
STIMULI-SENSING CHANNELS%REACTOME%R-HSA-2672351.7	STIMULI-SENSING CHANNELS%REACTOME%R-HSA-2672351.7		81	-0.42200822	-1.734562	0.0	0.06018553	0.999	2222	tags=35%, list=14%, signal=40%	
PIGMENT METABOLIC PROCESS%GOBP%GO:0042440	PIGMENT METABOLIC PROCESS%GOBP%GO:0042440		40	-0.4755227	-1.6984271	0.0	0.07959278	1.0	1154	tags=30%, list=7%, signal=32%	
SYNTHESIS OF PA%REACTOME DATABASE ID RELEASE 91%1483166	SYNTHESIS OF PA%REACTOME DATABASE ID RELEASE 91%1483166		33	-0.50137293	-1.696283	0.0	0.080053106	1.0	2313	tags=36%, list=14%, signal=42%	
BILE ACID METABOLIC PROCESS%GOBP%GO:0008206	BILE ACID METABOLIC PROCESS%GOBP%GO:0008206		26	-0.530582	-1.6915923	0.0	0.08186405	1.0	1228	tags=38%, list=7%, signal=42%	
SODIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098719	SODIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098719		18	-0.5646188	-1.689147	0.018518519	0.082544774	1.0	3397	tags=50%, list=21%, signal=63%	
RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR	RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR		26	-0.52389914	-1.6863803	0.008474576	0.08346607	1.0	3211	tags=42%, list=20%, signal=53%	
DRUG ADME%REACTOME%R-HSA-9748784.5	DRUG ADME%REACTOME%R-HSA-9748784.5		83	-0.4148847	-1.6811209	0.0	0.08598967	1.0	1838	tags=36%, list=11%, signal=40%	
CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395	CARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0046395		173	-0.36917967	-1.6725128	0.0	0.090672545	1.0	2310	tags=36%, list=14%, signal=41%	
TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019432	TRIGLYCERIDE BIOSYNTHETIC PROCESS%GOBP%GO:0019432		18	-0.56582975	-1.6684393	0.017857144	0.09282529	1.0	2329	tags=50%, list=14%, signal=58%	
NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638	NEUTRAL LIPID METABOLIC PROCESS%GOBP%GO:0006638		62	-0.43424374	-1.6675771	0.013605442	0.092294894	1.0	2443	tags=40%, list=15%, signal=47%	
RETINA HOMEOSTASIS%GOBP%GO:0001895	RETINA HOMEOSTASIS%GOBP%GO:0001895		31	-0.4981681	-1.6665666	0.007936508	0.09195737	1.0	2247	tags=32%, list=14%, signal=37%	
RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573	RETINOIC ACID METABOLIC PROCESS%GOBP%GO:0042573		23	-0.5383092	-1.6627516	0.007434944	0.093462594	1.0	973	tags=43%, list=6%, signal=46%	
ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054	ORGANIC ACID CATABOLIC PROCESS%GOBP%GO:0016054		173	-0.36917967	-1.6605594	0.0	0.09389562	1.0	2310	tags=36%, list=14%, signal=41%	
ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639	ACYLGLYCEROL METABOLIC PROCESS%GOBP%GO:0006639		62	-0.43424374	-1.6565702	0.0	0.09594944	1.0	2443	tags=40%, list=15%, signal=47%	
SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725	SODIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:0035725		61	-0.42921257	-1.6552522	0.0	0.09575679	1.0	2659	tags=38%, list=16%, signal=45%	
PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20250210%WP4917%HOMO SAPIENS	PROXIMAL TUBULE TRANSPORT%WIKIPATHWAYS_20250210%WP4917%HOMO SAPIENS		36	-0.47669718	-1.6548239	0.015789473	0.09508413	1.0	1048	tags=33%, list=6%, signal=36%	
BILE ACID AND BILE SALT METABOLISM%REACTOME%R-HSA-194068.3	BILE ACID AND BILE SALT METABOLISM%REACTOME%R-HSA-194068.3		34	-0.4874748	-1.6547598	0.0047393367	0.09411824	1.0	1228	tags=32%, list=7%, signal=35%	
MAGNESIUM ION TRANSPORT%GOBP%GO:0015693	MAGNESIUM ION TRANSPORT%GOBP%GO:0015693		16	-0.5956326	-1.6531138	0.017605634	0.094436735	1.0	1697	tags=44%, list=10%, signal=49%	
RETICULOPHAGY%GOBP%GO:0061709	RETICULOPHAGY%GOBP%GO:0061709		20	-0.54854655	-1.638969	0.014234875	0.10371312	1.0	2925	tags=45%, list=18%, signal=55%	
VIRAL BUDDING%GOBP%GO:0046755	VIRAL BUDDING%GOBP%GO:0046755		24	-0.5240996	-1.6320379	0.004166667	0.10801622	1.0	3416	tags=54%, list=21%, signal=68%	
PEPTIDE CATABOLIC PROCESS%GOBP%GO:0043171	PEPTIDE CATABOLIC PROCESS%GOBP%GO:0043171		17	-0.57135516	-1.6299582	0.03846154	0.10851927	1.0	1790	tags=41%, list=11%, signal=46%	
2Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250210%WP5221%HOMO SAPIENS	2Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20250210%WP5221%HOMO SAPIENS		24	-0.5180267	-1.6240385	0.0	0.11222821	1.0	2460	tags=42%, list=15%, signal=49%	
REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GOBP%GO:0001990	REGULATION OF SYSTEMIC ARTERIAL BLOOD PRESSURE BY HORMONE%GOBP%GO:0001990		20	-0.53162074	-1.6221882	0.0114068445	0.11260645	1.0	1256	tags=35%, list=8%, signal=38%	
LIPID CATABOLIC PROCESS%GOBP%GO:0016042	LIPID CATABOLIC PROCESS%GOBP%GO:0016042		186	-0.3568644	-1.5997027	0.0	0.13166039	1.0	2235	tags=34%, list=14%, signal=39%	
VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702	VIRAL BUDDING VIA HOST ESCRT COMPLEX%GOBP%GO:0039702		21	-0.52389073	-1.5990983	0.013937282	0.13095236	1.0	3416	tags=57%, list=21%, signal=72%	
RESPONSE TO ZINC ION%GOBP%GO:0010043	RESPONSE TO ZINC ION%GOBP%GO:0010043		22	-0.52884173	-1.5942018	0.02016129	0.13443519	1.0	2867	tags=55%, list=17%, signal=66%	
