NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	MYELOID LEUKOCYTE MIGRATION%GOBP%GO:0097529	Details ...	78	0.68069845	2.1718009	0.0	0.0	0.0	2614	tags=49%, list=16%, signal=58%	
RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0002237	Details ...	163	0.6277126	2.157141	0.0	0.0	0.0	2972	tags=48%, list=18%, signal=59%	
INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.9	INTERLEUKIN-1 FAMILY SIGNALING%REACTOME%R-HSA-446652.9	Details ...	128	0.635685	2.1557825	0.0	0.0	0.0	3738	tags=59%, list=23%, signal=76%	
ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.5	ACTIVATION OF APC C AND APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME%R-HSA-176814.5	Details ...	63	0.69605803	2.1544673	0.0	0.0	0.0	3599	tags=68%, list=22%, signal=87%	
HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_UNFOLDED_PROTEIN_RESPONSE%MSIGDBHALLMARK%HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Details ...	90	0.6614091	2.1506393	0.0	0.0	0.0	2612	tags=51%, list=16%, signal=60%	
NETWORK MAP OF SARS COV 2 SIGNALING%WIKIPATHWAYS_20250210%WP5115%HOMO SAPIENS	NETWORK MAP OF SARS COV 2 SIGNALING%WIKIPATHWAYS_20250210%WP5115%HOMO SAPIENS	Details ...	156	0.6305233	2.1466126	0.0	0.0	0.0	2247	tags=37%, list=14%, signal=43%	
REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6	REGULATION OF APC C ACTIVATORS BETWEEN G1 S AND EARLY ANAPHASE%REACTOME%R-HSA-176408.6	Details ...	67	0.69113725	2.1398244	0.0	0.0	0.0	3599	tags=66%, list=22%, signal=84%	
APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 91%174143	APC C-MEDIATED DEGRADATION OF CELL CYCLE PROTEINS%REACTOME DATABASE ID RELEASE 91%174143	Details ...	74	0.6760654	2.1376495	0.0	0.0	0.0	3599	tags=66%, list=22%, signal=84%	
APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 91%176409	APC C:CDC20 MEDIATED DEGRADATION OF MITOTIC PROTEINS%REACTOME DATABASE ID RELEASE 91%176409	Details ...	62	0.6942482	2.1371763	0.0	0.0	0.0	3599	tags=68%, list=22%, signal=86%	
APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%179419	APC:CDC20 MEDIATED DEGRADATION OF CELL CYCLE PROTEINS PRIOR TO SATISFATION OF THE CELL CYCLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%179419	Details ...	60	0.68911475	2.1352746	0.0	0.0	0.0	3599	tags=67%, list=22%, signal=85%	
GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621	GRANULOCYTE CHEMOTAXIS%GOBP%GO:0071621		54	0.70113546	2.1344903	0.0	0.0	0.0	2614	tags=57%, list=16%, signal=68%	
POSITIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032731	POSITIVE REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032731		53	0.7077015	2.133703	0.0	0.0	0.0	1246	tags=45%, list=8%, signal=49%	
CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3	CDC20:PHOSPHO-APC C MEDIATED DEGRADATION OF CYCLIN A%REACTOME%R-HSA-174184.3		59	0.68733007	2.1333196	0.0	0.0	0.0	3599	tags=66%, list=22%, signal=84%	
REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%453276	REGULATION OF MITOTIC CELL CYCLE%REACTOME DATABASE ID RELEASE 91%453276		74	0.6760654	2.1314347	0.0	0.0	0.0	3599	tags=66%, list=22%, signal=84%	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE		83	0.65880287	2.126875	0.0	0.0	0.0	3693	tags=61%, list=23%, signal=79%	
APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5	APC C:CDH1 MEDIATED DEGRADATION OF CDC20 AND OTHER APC C:CDH1 TARGETED PROTEINS IN LATE MITOSIS EARLY G1%REACTOME%R-HSA-174178.5		61	0.6873782	2.1241934	0.0	0.0	0.0	3599	tags=66%, list=22%, signal=84%	
NEUTROPHIL MIGRATION%GOBP%GO:1990266	NEUTROPHIL MIGRATION%GOBP%GO:1990266		43	0.7201677	2.1089518	0.0	0.0	0.0	2831	tags=63%, list=17%, signal=76%	
CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME DATABASE ID RELEASE 91%69017	CDK-MEDIATED PHOSPHORYLATION AND REMOVAL OF CDC6%REACTOME DATABASE ID RELEASE 91%69017		59	0.6803606	2.1077282	0.0	0.0	0.0	3599	tags=64%, list=22%, signal=82%	
REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652	REGULATION OF INTERLEUKIN-1 PRODUCTION%GOBP%GO:0032652		83	0.66036046	2.107687	0.0	0.0	0.0	3016	tags=53%, list=18%, signal=65%	
SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 91%2467813	SEPARATION OF SISTER CHROMATIDS%REACTOME DATABASE ID RELEASE 91%2467813		153	0.61449564	2.106829	0.0	0.0	0.0	3799	tags=58%, list=23%, signal=74%	
REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651	REGULATION OF INTERLEUKIN-1 BETA PRODUCTION%GOBP%GO:0032651		74	0.6662067	2.1055973	0.0	0.0	0.0	2110	tags=47%, list=13%, signal=54%	
CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219	CELLULAR RESPONSE TO MOLECULE OF BACTERIAL ORIGIN%GOBP%GO:0071219		118	0.63693047	2.105442	0.0	0.0	0.0	2972	tags=51%, list=18%, signal=62%	
CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 91%1236978	CROSS-PRESENTATION OF SOLUBLE EXOGENOUS ANTIGENS (ENDOSOMES)%REACTOME DATABASE ID RELEASE 91%1236978		37	0.7308729	2.1019967	0.0	0.0	0.0	3599	tags=81%, list=22%, signal=104%	
CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216	CELLULAR RESPONSE TO BIOTIC STIMULUS%GOBP%GO:0071216		138	0.62109214	2.0916896	0.0	0.0	0.0	2972	tags=48%, list=18%, signal=58%	
PROTEASOME DEGRADATION%WIKIPATHWAYS_20250210%WP183%HOMO SAPIENS	PROTEASOME DEGRADATION%WIKIPATHWAYS_20250210%WP183%HOMO SAPIENS		40	0.7101189	2.0880687	0.0	0.0	0.0	3432	tags=73%, list=21%, signal=91%	
UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%R-HSA-75815.6	UBIQUITIN-DEPENDENT DEGRADATION OF CYCLIN D%REACTOME%R-HSA-75815.6		39	0.7149149	2.0871482	0.0	0.0	0.0	3599	tags=74%, list=22%, signal=95%	
LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595	LEUKOCYTE CHEMOTAXIS%GOBP%GO:0030595		97	0.6403191	2.0824544	0.0	0.0	0.0	2946	tags=48%, list=18%, signal=59%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR SUPERFAMILY CYTOKINE PRODUCTION%GOBP%GO:1903557		78	0.6496443	2.08146	0.0	0.0	0.0	1732	tags=41%, list=11%, signal=46%	
APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 91%174154	APC C:CDC20 MEDIATED DEGRADATION OF SECURIN%REACTOME DATABASE ID RELEASE 91%174154		55	0.68685013	2.0764365	0.0	0.0	0.0	3599	tags=65%, list=22%, signal=84%	
P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.4	P53-INDEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69613.4		39	0.7146141	2.0703568	0.0	0.0	0.0	3599	tags=77%, list=22%, signal=98%	
INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5	INTERLEUKIN-10 SIGNALING%REACTOME%R-HSA-6783783.5		43	0.7142406	2.0669982	0.0	0.0	0.0	2199	tags=53%, list=13%, signal=62%	
HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT%MSIGDBHALLMARK%HALLMARK_G2M_CHECKPOINT		140	0.6087754	2.0660818	0.0	0.0	0.0	3204	tags=56%, list=20%, signal=70%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760		75	0.647102	2.061412	0.0	2.4913386E-5	0.001	3658	tags=56%, list=22%, signal=72%	
METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 91%351202	METABOLISM OF POLYAMINES%REACTOME DATABASE ID RELEASE 91%351202		45	0.6881759	2.0579703	0.0	2.4347173E-5	0.001	3599	tags=71%, list=22%, signal=91%	
P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 91%69610	P53-INDEPENDENT DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 91%69610		39	0.7146141	2.057388	0.0	2.3806128E-5	0.001	3599	tags=77%, list=22%, signal=98%	
UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME DATABASE ID RELEASE 91%69601	UBIQUITIN MEDIATED DEGRADATION OF PHOSPHORYLATED CDC25A%REACTOME DATABASE ID RELEASE 91%69601		39	0.7146141	2.056811	0.0	2.3288601E-5	0.001	3599	tags=77%, list=22%, signal=98%	
NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 91%9604323	NEGATIVE REGULATION OF NOTCH4 SIGNALING%REACTOME DATABASE ID RELEASE 91%9604323		43	0.7057929	2.05578	0.0	2.27931E-5	0.001	3599	tags=72%, list=22%, signal=92%	
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME DATABASE ID RELEASE 91%198933	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME DATABASE ID RELEASE 91%198933		107	0.62540567	2.054696	0.0	4.423769E-5	0.002	3573	tags=43%, list=22%, signal=55%	
REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 91%169911	REGULATION OF APOPTOSIS%REACTOME DATABASE ID RELEASE 91%169911		40	0.70961183	2.0515616	0.0	4.3334883E-5	0.002	3599	tags=73%, list=22%, signal=93%	
DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 91%1168372	DOWNSTREAM SIGNALING EVENTS OF B CELL RECEPTOR (BCR)%REACTOME DATABASE ID RELEASE 91%1168372		67	0.65448374	2.0513003	0.0	6.3829684E-5	0.003	3677	tags=58%, list=22%, signal=75%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426		96	0.62929744	2.0505078	0.0	6.257813E-5	0.003	1762	tags=35%, list=11%, signal=39%	
PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%9907900	PROTEASOME ASSEMBLY%REACTOME DATABASE ID RELEASE 91%9907900		50	0.6795567	2.050049	0.0	6.13747E-5	0.003	3664	tags=74%, list=22%, signal=95%	
OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA%REACTOME%R-HSA-1234176.5	OXYGEN-DEPENDENT PROLINE HYDROXYLATION OF HYPOXIA-INDUCIBLE FACTOR ALPHA%REACTOME%R-HSA-1234176.5		53	0.6694859	2.0496411	0.0	6.0216687E-5	0.003	3599	tags=64%, list=22%, signal=82%	
ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.2	ACTIVATION OF NF-KAPPAB IN B CELLS%REACTOME%R-HSA-1169091.2		54	0.67600465	2.0490227	0.0	5.9101563E-5	0.003	3623	tags=61%, list=22%, signal=78%	
GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME DATABASE ID RELEASE 91%9762114	GSK3B AND BTRC:CUL1-MEDIATED-DEGRADATION OF NFE2L2%REACTOME DATABASE ID RELEASE 91%9762114		42	0.70664114	2.04644	0.0	5.8026988E-5	0.003	3599	tags=69%, list=22%, signal=88%	
FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME%R-HSA-8854050.4	FBXL7 DOWN-REGULATES AURKA DURING MITOTIC ENTRY AND IN EARLY MITOSIS%REACTOME%R-HSA-8854050.4		42	0.7057747	2.0447512	0.0	5.6990793E-5	0.003	3599	tags=74%, list=22%, signal=94%	
AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 91%174084	AUTODEGRADATION OF CDH1 BY CDH1:APC C%REACTOME DATABASE ID RELEASE 91%174084		54	0.674858	2.04321	0.0	5.5990957E-5	0.003	3599	tags=63%, list=22%, signal=80%	
REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME DATABASE ID RELEASE 91%211733	REGULATION OF ACTIVATED PAK-2P34 BY PROTEASOME MEDIATED DEGRADATION%REACTOME DATABASE ID RELEASE 91%211733		37	0.711555	2.0421507	0.0	5.5025597E-5	0.003	3599	tags=76%, list=22%, signal=97%	
HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 91%5362768	HH MUTANTS ARE DEGRADED BY ERAD%REACTOME DATABASE ID RELEASE 91%5362768		43	0.7009985	2.041509	0.0	5.4092958E-5	0.003	3599	tags=72%, list=22%, signal=92%	
REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032675	REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032675		103	0.61864847	2.0389605	0.0	5.319141E-5	0.003	3517	tags=51%, list=21%, signal=65%	
SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.5	SCF-BETA-TRCP MEDIATED DEGRADATION OF EMI1%REACTOME%R-HSA-174113.5		42	0.7079881	2.038814	0.0	5.2319418E-5	0.003	3599	tags=71%, list=22%, signal=91%	
POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757	POSITIVE REGULATION OF INTERLEUKIN-8 PRODUCTION%GOBP%GO:0032757		54	0.67382014	2.0364454	0.0	5.1475556E-5	0.003	1594	tags=43%, list=10%, signal=47%	
THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4	THE ROLE OF GTSE1 IN G2 M PROGRESSION AFTER G2 CHECKPOINT%REACTOME%R-HSA-8852276.4		47	0.67860574	2.0363355	0.0	5.0658484E-5	0.003	3599	tags=70%, list=22%, signal=90%	
FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.4	FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.4		65	0.657409	2.0342243	0.0	4.9866947E-5	0.003	3623	tags=60%, list=22%, signal=77%	
ERK1 AND ERK2 CASCADE%GOBP%GO:0070371	ERK1 AND ERK2 CASCADE%GOBP%GO:0070371		21	0.7800855	2.031987	0.0	4.9099763E-5	0.003	2021	tags=62%, list=12%, signal=71%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDBHALLMARK%HALLMARK_TNFA_SIGNALING_VIA_NFKB		166	0.58966166	2.0315826	0.0	6.44529E-5	0.004	3361	tags=50%, list=20%, signal=62%	
MACROPHAGE ACTIVATION%GOBP%GO:0042116	MACROPHAGE ACTIVATION%GOBP%GO:0042116		35	0.7121101	2.0303967	0.0	6.3490916E-5	0.004	2917	tags=60%, list=18%, signal=73%	
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052		89	0.62167364	2.0266366	0.0	6.255723E-5	0.004	3284	tags=48%, list=20%, signal=60%	
RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN DIFFERENTIATION OF HSCS%REACTOME%R-HSA-8939236.2	RUNX1 REGULATES TRANSCRIPTION OF GENES INVOLVED IN DIFFERENTIATION OF HSCS%REACTOME%R-HSA-8939236.2		70	0.6471936	2.0256245	0.0	7.706745E-5	0.005	3599	tags=53%, list=22%, signal=67%	
SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME DATABASE ID RELEASE 91%69052	SWITCHING OF ORIGINS TO A POST-REPLICATIVE STATE%REACTOME DATABASE ID RELEASE 91%69052		78	0.63997865	2.024429	0.0	7.596648E-5	0.005	3599	tags=59%, list=22%, signal=75%	
SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5	SYNTHESIS OF DNA%REACTOME%R-HSA-69239.5		107	0.6094747	2.0243857	0.0	7.489653E-5	0.005	3627	tags=56%, list=22%, signal=72%	
POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729	POSITIVE REGULATION OF INFLAMMATORY RESPONSE%GOBP%GO:0050729		120	0.6061688	2.0235693	0.0	8.8659086E-5	0.006	2370	tags=42%, list=14%, signal=48%	
REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764	REGULATION OF PHAGOCYTOSIS%GOBP%GO:0050764		75	0.6405685	2.0231168	0.0	8.7444576E-5	0.006	2399	tags=47%, list=15%, signal=54%	
ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5	ORC1 REMOVAL FROM CHROMATIN%REACTOME%R-HSA-68949.5		57	0.6654863	2.0223794	0.0	1.0063806E-4	0.007	3599	tags=67%, list=22%, signal=85%	
VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.3	VPU MEDIATED DEGRADATION OF CD4%REACTOME%R-HSA-180534.3		39	0.7089492	2.0213668	0.0	9.9296216E-5	0.007	3599	tags=72%, list=22%, signal=92%	
ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002526	ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002526		26	0.7633391	2.0201328	0.0	9.798969E-5	0.007	1463	tags=46%, list=9%, signal=51%	
MITOTIC SPINDLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%69618	MITOTIC SPINDLE CHECKPOINT%REACTOME DATABASE ID RELEASE 91%69618		106	0.61480147	2.0170875	0.0	1.1054099E-4	0.008	3799	tags=55%, list=23%, signal=71%	
HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING%MSIGDBHALLMARK%HALLMARK_MTORC1_SIGNALING		144	0.589706	2.0158918	0.0	1.09123794E-4	0.008	3828	tags=59%, list=23%, signal=76%	
AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 91%349425	AUTODEGRADATION OF THE E3 UBIQUITIN LIGASE COP1%REACTOME DATABASE ID RELEASE 91%349425		39	0.69566965	2.0146527	0.0	1.2120497E-4	0.009	3599	tags=72%, list=22%, signal=92%	
NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5676590.3	NIK-->NONCANONICAL NF-KB SIGNALING%REACTOME%R-HSA-5676590.3		46	0.6796156	2.0119367	0.0	1.196899E-4	0.009	3599	tags=65%, list=22%, signal=83%	
NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593	NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593		38	0.714032	2.0110428	0.0	1.313759E-4	0.01	2831	tags=63%, list=17%, signal=76%	
EML4 AND NUDC IN MITOTIC SPINDLE FORMATION%REACTOME DATABASE ID RELEASE 91%9648025	EML4 AND NUDC IN MITOTIC SPINDLE FORMATION%REACTOME DATABASE ID RELEASE 91%9648025		93	0.6114417	2.0087569	0.0	1.4261545E-4	0.011	3799	tags=55%, list=23%, signal=71%	
AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME%R-HSA-141424.4	AMPLIFICATION OF SIGNAL FROM THE KINETOCHORES%REACTOME%R-HSA-141424.4		89	0.61975837	2.0073924	0.0	1.4089719E-4	0.011	3799	tags=57%, list=23%, signal=74%	
AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 91%141444	AMPLIFICATION OF SIGNAL FROM UNATTACHED KINETOCHORES VIA A MAD2 INHIBITORY SIGNAL%REACTOME DATABASE ID RELEASE 91%141444		89	0.61975837	2.0073686	0.0	1.3921983E-4	0.011	3799	tags=57%, list=23%, signal=74%	
PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-375276.8	PEPTIDE LIGAND-BINDING RECEPTORS%REACTOME%R-HSA-375276.8		120	0.5979946	2.0068147	0.0	1.4986703E-4	0.012	1747	tags=33%, list=11%, signal=36%	
PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS	PLK1 SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PLK1 SIGNALING EVENTS		46	0.67915255	2.0055327	0.0	1.605016E-4	0.012	3345	tags=61%, list=20%, signal=76%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		19	0.79705346	2.0051937	0.0	1.5865675E-4	0.012	2340	tags=89%, list=14%, signal=104%	
HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_INFLAMMATORY_RESPONSE%MSIGDBHALLMARK%HALLMARK_INFLAMMATORY_RESPONSE		169	0.5848807	2.0040457	0.0	1.5685383E-4	0.012	3728	tags=58%, list=23%, signal=74%	
SYNTHESIS OF ACTIVE UBIQUITIN: ROLES OF E1 AND E2 ENZYMES%REACTOME%R-HSA-8866652.4	SYNTHESIS OF ACTIVE UBIQUITIN: ROLES OF E1 AND E2 ENZYMES%REACTOME%R-HSA-8866652.4		30	0.7226029	2.0032327	0.0	1.5509145E-4	0.012	3525	tags=60%, list=21%, signal=76%	
POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755	POSITIVE REGULATION OF INTERLEUKIN-6 PRODUCTION%GOBP%GO:0032755		72	0.6398857	2.0031788	0.0	1.5336821E-4	0.012	3517	tags=56%, list=21%, signal=70%	
DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 91%5610783	DEGRADATION OF GLI2 BY THE PROTEASOME%REACTOME DATABASE ID RELEASE 91%5610783		46	0.6802251	2.0025985	0.0	1.5168283E-4	0.012	3599	tags=65%, list=22%, signal=83%	
